autoria_nome_publico;total;aon;aon_sucesso;aon_falha;flex;flex_sucesso;flex_falha;sub;sub_sucesso;sub_falha
"""sou da casa"" - blog casadaptada";1;0,0;0,0;0,0;0,0;0,0;0,0;77,77024424069651;77,77024424069651;0,0
#alice;1;0,0;0,0;0,0;0,0;0,0;0,0;46,93421399055738;46,93421399055738;0,0
(samba);1;33779,540742710225;33779,540742710225;0,0;0,0;0,0;0,0;0,0;0,0;0,0
1 real a hora;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
101 games brasil;1;23808,59746848201;23808,59746848201;0,0;0,0;0,0;0,0;0,0;0,0;0,0
4nju;1;0,0;0,0;0,0;5124,5160995869255;5124,5160995869255;0,0;0,0;0,0;0,0
99 balões;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
@flavio_frm;1;63636,97998881487;63636,97998881487;0,0;0,0;0,0;0,0;0,0;0,0;0,0
@larrysahart;1;0,0;0,0;0,0;3748,455917331474;3748,455917331474;0,0;0,0;0,0;0,0
@majoryyokomizo;4;5302,935791763696;5302,935791763696;0,0;9893,755215713081;9893,755215713081;0,0;0,0;0,0;0,0
a caverna do shinzankuro;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
a educação move o mundo. apoie-nos!;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
a jornada pelos muitos mundos;1;0,0;0,0;0,0;0,0;0,0;0,0;196,32062451616443;196,32062451616443;0,0
a lenda dos cinco mundos;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
a maldição de boa fortuna;1;44390,62169156785;44390,62169156785;0,0;0,0;0,0;0,0;0,0;0,0;0,0
a margem é o centro;1;0,0;0,0;0,0;0,0;0,0;0,0;386,0451750221723;386,0451750221723;0,0
a menina e a criatura;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
a trash mess quer dominar o mundo;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
a vila da criatividade;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
a voz que vêm do terraço;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
abiogênese;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
acir gomes;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
acreanosama's artbook 🦖;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
adam;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
adao de lima jr artes;1;0,0;0,0;0,0;0,0;0,0;0,0;6,098311514417047;6,098311514417047;0,0
ademar vieira;3;0,0;0,0;0,0;44215,156927065196;44215,156927065196;0,0;0,0;0,0;0,0
adler daré;3;20855,86139131294;19269,417970932125;1586,443420380816;0,0;0,0;0,0;0,0;0,0;0,0
adote uma artista;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
adri a.;6;31666,145520686354;25148,486274410876;6517,659246275478;42087,4863607609;42087,4863607609;0,0;0,0;0,0;0,0
adriano de melo kitani;1;12215,708185864298;12215,708185864298;0,0;0,0;0,0;0,0;0,0;0,0;0,0
adriano ferreira da silva;3;0,0;0,0;0,0;59564,73824437092;59564,73824437092;0,0;0,0;0,0;0,0
adriano ferrera;5;4992,172347909954;4992,172347909954;0,0;13385,535244366902;13385,535244366902;0,0;0,0;0,0;0,0
adriano gon;3;1261,3297697826445;0,0;1261,3297697826445;880,0596054956596;880,0596054956596;0,0;0,0;0,0;0,0
adriano loyola;2;0,0;0,0;0,0;22388,33028023917;22388,33028023917;0,0;0,0;0,0;0,0
adriel e vinicius em mortos não falam;1;0,0;0,0;0,0;254,24437497733064;254,24437497733064;0,0;0,0;0,0;0,0
afronerd;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
after life;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
aguinaldo lazarini e yuri andrey;1;505,5656396879396;0,0;505,5656396879396;0,0;0,0;0,0;0,0;0,0;0,0
ailton de frança/ imáx animation;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
ailton teodoro;1;161,07582535212794;0,0;161,07582535212794;0,0;0,0;0,0;0,0;0,0;0,0
airton marinho;1;2377,622487437186;0,0;2377,622487437186;0,0;0,0;0,0;0,0;0,0;0,0
aj alves;1;0,0;0,0;0,0;11,933436257746523;11,933436257746523;0,0;0,0;0,0;0,0
ajudando o chunan!;1;0,0;0,0;0,0;0,0;0,0;0,0;37,27723939925197;37,27723939925197;0,0
ajude a brasilball a sobreviver;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
ajude a manter o blog pai viúvo;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
ajude a saikai!!!;1;0,0;0,0;0,0;0,0;0,0;0,0;657,0789958678034;657,0789958678034;0,0
ajude a são paulo da depressão a ficar cada vez melhor e maior!;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
ajude a toca do nerd!!;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
ajude apolloart;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
ajude mazaki a fazer arte;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
ajude no desenvolvimento ❤;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
ajude o blog fulton pain a crescer;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
ajude o canal do isaac duó;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
ajude o mangá br;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
ajude o meme 'me solta'' sobreviver;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
ajude um soullep;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
ajudinha para comprar materiais;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
alan alves de oliveira;1;0,0;0,0;0,0;131,70152768448625;131,70152768448625;0,0;0,0;0,0;0,0
alan marques;1;0,0;0,0;0,0;729,7661635158346;729,7661635158346;0,0;0,0;0,0;0,0
alan yango;3;34347,40167243446;33281,87631963542;1065,5253527990426;0,0;0,0;0,0;0,0;0,0;0,0
alcançando o impossível;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
aldefran melo da silva;1;0,0;0,0;0,0;1678,2809951396323;1678,2809951396323;0,0;0,0;0,0;0,0
aldo maes dos anjos;2;0,0;0,0;0,0;4097,600996040936;4097,600996040936;0,0;0,0;0,0;0,0
alecia cartoons;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
alessandra lacerda;1;2122,515492501984;2122,515492501984;0,0;0,0;0,0;0,0;0,0;0,0;0,0
alessio esteves;1;11166,08833504675;11166,08833504675;0,0;0,0;0,0;0,0;0,0;0,0;0,0
alex;1;470,9649297688197;0,0;470,9649297688197;0,0;0,0;0,0;0,0;0,0;0,0
alex  maniezo;1;1551,8733513927398;0,0;1551,8733513927398;0,0;0,0;0,0;0,0;0,0;0,0
alex d'ates;2;10174,2500917154;10174,2500917154;0,0;1503,0989159681374;1503,0989159681374;0,0;0,0;0,0;0,0
alex genaro;3;7851,941361111116;0,0;7851,941361111116;21506,908289178024;21506,908289178024;0,0;0,0;0,0;0,0
alex mir;7;3204,866611637981;0,0;3204,866611637981;47477,3058555122;47477,3058555122;0,0;0,0;0,0;0,0
alex sander;3;17761,095406257336;15238,557095300432;2522,5383109569048;0,0;0,0;0,0;0,0;0,0;0,0
alexandre carvalho;2;0,0;0,0;0,0;8461,440403511582;8461,440403511582;0,0;0,0;0,0;0,0
alexandre dal gallo;1;6220,097904415363;6220,097904415363;0,0;0,0;0,0;0,0;0,0;0,0;0,0
alexandre de nadal;1;0,0;0,0;0,0;4583,951232620879;4583,951232620879;0,0;0,0;0,0;0,0
alexandre leoni;1;38755,99586972115;38755,99586972115;0,0;0,0;0,0;0,0;0,0;0,0;0,0
alexandre morgado;1;5882,421486816525;0,0;5882,421486816525;0,0;0,0;0,0;0,0;0,0;0,0
alexandre silva;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
alexandro f. da silva;1;0,0;0,0;0,0;842,2788084080604;842,2788084080604;0,0;0,0;0,0;0,0
alexandro lima;1;8290,258909684868;8290,258909684868;0,0;0,0;0,0;0,0;0,0;0,0;0,0
alexey dodsworth;1;0,0;0,0;0,0;15229,731628874357;15229,731628874357;0,0;0,0;0,0;0,0
alexssandro grunewald;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
alice blue;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
alice in badland;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
alice monstrinho;2;13679,958693115395;13679,958693115395;0,0;5967,68073462775;5967,68073462775;0,0;0,0;0,0;0,0
alice pereira;2;10588,86464806081;10588,86464806081;0,0;1707,4192047030451;1707,4192047030451;0,0;0,0;0,0;0,0
aliens of camila;2;10439,836787091985;10439,836787091985;0,0;0,0;0,0;0,0;0,0;0,0;0,0
aline cristine;4;10023,53108357078;8550,9009996959;1472,6300838748812;1749,4077737325786;1749,4077737325786;0,0;0,0;0,0;0,0
alipio;1;3524,9130977370974;0,0;3524,9130977370974;0,0;0,0;0,0;0,0;0,0;0,0
alison andrei;2;2286,108583821306;0,0;2286,108583821306;0,0;0,0;0,0;0,0;0,0;0,0
allan albuquerque;2;1089,7579009356805;0,0;1089,7579009356805;441,9737418725582;441,9737418725582;0,0;0,0;0,0;0,0
allan macedo de novaes;1;12228,178028615912;12228,178028615912;0,0;0,0;0,0;0,0;0,0;0,0;0,0
alley;1;0,0;0,0;0,0;6256,851670317949;6256,851670317949;0,0;0,0;0,0;0,0
almoço, bar & lancherias;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
alpha comics;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
alucinator scan;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
além da vida - quadrinho bl;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
além dos quadrinhos;1;0,0;0,0;0,0;0,0;0,0;0,0;40,66419228170764;40,66419228170764;0,0
amalgama estúdio;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
amanda calmon martinelli;1;25480,31239581909;25480,31239581909;0,0;0,0;0,0;0,0;0,0;0,0;0,0
amanda martinelli e cainã fontes;1;12699,983530457164;12699,983530457164;0,0;0,0;0,0;0,0;0,0;0,0;0,0
amanda ribeiro marques;1;12496,762914545776;12496,762914545776;0,0;0,0;0,0;0,0;0,0;0,0;0,0
ambrosia portais digitais ltda;1;24685,971378482125;0,0;24685,971378482125;0,0;0,0;0,0;0,0;0,0;0,0
amedyr;2;0,0;0,0;0,0;6985,174323450987;6985,174323450987;0,0;0,0;0,0;0,0
ameraki studios - alexandre lince;1;0,0;0,0;0,0;753,1745396630082;753,1745396630082;0,0;0,0;0,0;0,0
amv produções;6;9936,747138468108;9936,747138468108;0,0;6395,012266432472;6395,012266432472;0,0;0,0;0,0;0,0
ana barana;1;25209,319109265845;25209,319109265845;0,0;0,0;0,0;0,0;0,0;0,0;0,0
ana cardoso;1;11819,248948173872;11819,248948173872;0,0;0,0;0,0;0,0;0,0;0,0;0,0
ana cavalieri;1;0,0;0,0;0,0;6387,202226649552;6387,202226649552;0,0;0,0;0,0;0,0
ana li;1;8337,787259468072;8337,787259468072;0,0;0,0;0,0;0,0;0,0;0,0;0,0
ana luiza koehler;1;0,0;0,0;0,0;0,0;0,0;0,0;476,3910373615904;476,3910373615904;0,0
ana luiza lacerda;1;0,0;0,0;0,0;3476,318874540437;3476,318874540437;0,0;0,0;0,0;0,0
ana mei;1;0,0;0,0;0,0;2040,5539318591036;2040,5539318591036;0,0;0,0;0,0;0,0
ana paloma silva;1;0,0;0,0;0,0;4121,473248167423;4121,473248167423;0,0;0,0;0,0;0,0
ana paula côrtes;1;0,0;0,0;0,0;6548,680403623393;6548,680403623393;0,0;0,0;0,0;0,0
analu medeiros;2;24302,723063390054;24302,723063390054;0,0;0,0;0,0;0,0;0,0;0,0;0,0
anderson awvas;1;21038,381421433827;21038,381421433827;0,0;0,0;0,0;0,0;0,0;0,0;0,0
anderson pacheco;2;0,0;0,0;0,0;1221,8894975012965;1221,8894975012965;0,0;0,0;0,0;0,0
anderson shon;2;28456,51246193833;28456,51246193833;0,0;3395,0345764267777;3395,0345764267777;0,0;0,0;0,0;0,0
anderson vieira;1;2724,254188948945;0,0;2724,254188948945;0,0;0,0;0,0;0,0;0,0;0,0
andre freitas;7;27966,765509695142;11246,574488780909;16720,191020914233;9775,315076596926;9775,315076596926;0,0;0,0;0,0;0,0
andre luiz alonso de assis;1;51803,92730819202;51803,92730819202;0,0;0,0;0,0;0,0;0,0;0,0;0,0
andre zanki cordenonsi;1;3940,014517911079;0,0;3940,014517911079;0,0;0,0;0,0;0,0;0,0;0,0
andressa prado;1;0,0;0,0;0,0;3243,633327285412;3243,633327285412;0,0;0,0;0,0;0,0
andré andrade;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
andré barbosa;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
andré bernardino;1;0,0;0,0;0,0;5549,845351151629;5549,845351151629;0,0;0,0;0,0;0,0
andré caliman;2;31544,417432284103;31544,417432284103;0,0;7527,614121976401;7527,614121976401;0,0;0,0;0,0;0,0
andré carim de oliveira - múltiplo estúdio;11;13471,764001294381;0,0;13471,764001294381;19403,109342157004;19403,109342157004;0,0;0,0;0,0;0,0
andré dias araujo;1;0,0;0,0;0,0;992,5272050730058;992,5272050730058;0,0;0,0;0,0;0,0
andré farias;1;0,0;0,0;0,0;5433,729286000689;5433,729286000689;0,0;0,0;0,0;0,0
andré inácio;3;0,0;0,0;0,0;4211,8408416674365;4211,8408416674365;0,0;0,0;0,0;0,0
andré luiz barroso;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
andré macedo;1;0,0;0,0;0,0;2874,422339593353;2874,422339593353;0,0;0,0;0,0;0,0
andré modesto;1;751,3902963539338;0,0;751,3902963539338;0,0;0,0;0,0;0,0;0,0;0,0
andré p;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
andré pedrosa;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
andré renato dos santos de souza;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
andré turtelli poles;1;0,0;0,0;0,0;11768,676022857568;11768,676022857568;0,0;0,0;0,0;0,0
angelo mokutan;1;15421,593939470536;15421,593939470536;0,0;0,0;0,0;0,0;0,0;0,0;0,0
anima_nel - brasil anos 2 mil;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
animanga;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
animangá;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
anime brasileiro - lion gael;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
anime center;1;0,0;0,0;0,0;0,0;0,0;0,0;221,3138746591616;221,3138746591616;0,0
anime sharing day;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
animebomb;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
anisio serrazul;1;0,0;0,0;0,0;2361,486378228034;2361,486378228034;0,0;0,0;0,0;0,0
annima de mattos;1;10232,15314376762;10232,15314376762;0,0;0,0;0,0;0,0;0,0;0,0;0,0
anthony mazza;1;6523,469532729139;0,0;6523,469532729139;0,0;0,0;0,0;0,0;0,0;0,0
anthopomorphic cosmic;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
anticomix;1;0,0;0,0;0,0;3465,0;3465,0;0,0;0,0;0,0;0,0
antonio alan mangaka;1;0,0;0,0;0,0;0,0;0,0;0,0;127,07338982270495;127,07338982270495;0,0
antonio costa;2;0,0;0,0;0,0;180,66623380900478;180,66623380900478;0,0;0,0;0,0;0,0
antonio eder;1;34567,968245965414;34567,968245965414;0,0;0,0;0,0;0,0;0,0;0,0;0,0
antonio gris;1;4045,018742516635;4045,018742516635;0,0;0,0;0,0;0,0;0,0;0,0;0,0
antonio luis xiii;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
apenas um pedro;1;0,0;0,0;0,0;0,0;0,0;0,0;156,52023849441522;156,52023849441522;0,0
apm - artes e quadrinhos;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
apoia a bonne;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
apoia serelepe;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
apoia.se indie ban!;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
apoiar;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
apoie a arte da racka;1;0,0;0,0;0,0;0,0;0,0;0,0;129,72738726637098;129,72738726637098;0,0
apoie a arte de jeffartes!;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
apoie a imagine;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
apoie a página;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
apoie a woo! magazine;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
apoie minha produção de conteúdo;1;0,0;0,0;0,0;0,0;0,0;0,0;21,246759741623976;21,246759741623976;0,0
apoie o arte destrutiva!;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
apoie o bacellar - cartunismo;1;0,0;0,0;0,0;0,0;0,0;0,0;128,50967522576028;128,50967522576028;0,0
apoie o blog splashpages;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
apoie o café, cactos e dinossasuros;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
apoie o calvet;1;0,0;0,0;0,0;0,0;0,0;0,0;10,31772032536115;10,31772032536115;0,0
apoie o canal almanimes;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
"apoie o canal e ganhe acesso ao ""clã secreto""";1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
apoie o canal e seja vip;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
apoie o docontra;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
apoie o kau :3;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
apoie o mangá decon!;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
apoie o marcelo ganhe iphone zero;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
apoie o nerdiota!;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
apoie o planeta bugado!;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
apoie o uma voz da consciência;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
apoie sou petrus;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
apoie sua artista local - ing lee;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
apoie the king in the sun;1;0,0;0,0;0,0;0,0;0,0;0,0;152,44501194497076;152,44501194497076;0,0
apoie um artista: o m á a r t e;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
apoie um illustrador;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
apoiem o canal;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
apoio a bina confusa;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
apoio ao cícero apenas;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
apoio da alcateia - rhamirex;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
apoio na moralzinha;1;0,0;0,0;0,0;0,0;0,0;0,0;6,33418978999241;6,33418978999241;0,0
appeducar;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
apóie a rádio ipanema comunitária fm 87,9 - financiamento coletivo;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
archiri usagi;1;1588,1810395103246;0,0;1588,1810395103246;0,0;0,0;0,0;0,0;0,0;0,0
arkanum - web comic brasileira!!!;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
arllen ribeiro;1;0,0;0,0;0,0;4040,2062721421794;4040,2062721421794;0,0;0,0;0,0;0,0
armando fonseca;1;0,0;0,0;0,0;7863,76591213267;7863,76591213267;0,0;0,0;0,0;0,0
armon em ação!;1;0,0;0,0;0,0;0,0;0,0;0,0;90,19764686768032;90,19764686768032;0,0
arnaldo junior;1;0,0;0,0;0,0;3935,9543939244136;3935,9543939244136;0,0;0,0;0,0;0,0
arrecadando sonhos;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
arroi cum legumao;1;0,0;0,0;0,0;0,0;0,0;0,0;114,58977030892552;114,58977030892552;0,0
arte livro e quadrinhos toda semana;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
artes da ard;1;0,0;0,0;0,0;0,0;0,0;0,0;11,629352049221376;11,629352049221376;0,0
artes do axé;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
artes do cesão;1;0,0;0,0;0,0;0,0;0,0;0,0;3,799754022893506;3,799754022893506;0,0
arthur amancio;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
arthur hesli;1;158,34931918170028;0,0;158,34931918170028;0,0;0,0;0,0;0,0;0,0;0,0
artisticamente ajudando os filhos;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
ary araujo de santa cruz oliveira netto;2;20647,124346488854;20647,124346488854;0,0;0,0;0,0;0,0;0,0;0,0;0,0
as crônicas de um idiota;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
as pérolas de uel;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
as tiras do caos!;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
ashley serena;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
associação núcleo de quadrinhos do piauí;1;4114,88841184387;0,0;4114,88841184387;0,0;0,0;0,0;0,0;0,0;0,0
associação rede internacional de comunicação apostólica - rica;1;366,5456434795179;0,0;366,5456434795179;0,0;0,0;0,0;0,0;0,0;0,0
asteri;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
atatica studios;2;36,69421017200404;0,0;36,69421017200404;2771,996888444679;2771,996888444679;0,0;0,0;0,0;0,0
atelier do ginzo;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
atlântida;1;23,258704098442752;0,0;23,258704098442752;0,0;0,0;0,0;0,0;0,0;0,0
atomic editora;3;6044,232797714511;0,0;6044,232797714511;17643,835899878643;17643,835899878643;0,0;0,0;0,0;0,0
aulicha;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
austrália premium;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
autismo em quadrinhos;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
avec editora;3;24435,347498114585;24435,347498114585;0,0;3859,8960670527977;3859,8960670527977;0,0;0,0;0,0;0,0
aventuras do livro azul;1;0,0;0,0;0,0;0,0;0,0;0,0;391,77297994971485;391,77297994971485;0,0
avuá edições;3;0,0;0,0;0,0;11927,308557429515;11927,308557429515;0,0;0,0;0,0;0,0
ayrton rodrigues;3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
b.j. fogueteiro;1;0,0;0,0;0,0;859,1056786694098;859,1056786694098;0,0;0,0;0,0;0,0
baby drawer;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
balaio secreto do lorde desenheiro;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
balão negro;1;0,0;0,0;0,0;185,7941897935333;185,7941897935333;0,0;0,0;0,0;0,0
bando celta;1;3251,986159072998;0,0;3251,986159072998;0,0;0,0;0,0;0,0;0,0;0,0
baphometes;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
basket360;1;0,0;0,0;0,0;0,0;0,0;0,0;6,627188424929332;6,627188424929332;0,0
bat/broken angel theory;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
batatinha fantasma;2;137810,25397433768;137810,25397433768;0,0;0,0;0,0;0,0;0,0;0,0;0,0
beatrice witt;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
beatriz blodau;1;0,0;0,0;0,0;0,0;0,0;0,0;97,91273158459192;97,91273158459192;0,0
beatriz lopes;3;82514,46931167973;82514,46931167973;0,0;0,0;0,0;0,0;0,0;0,0;0,0
bel pardal;1;0,0;0,0;0,0;16801,62763103949;16801,62763103949;0,0;0,0;0,0;0,0
berilo cat peste;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
bernardo aurélio;6;28131,54533881208;24844,64720120284;3286,8981376092415;4504,494567101716;4504,494567101716;0,0;0,0;0,0;0,0
berze: deus lhe pegue.;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
best friends do jesusinho;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
betrinequerestudar;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
bi aguiart;1;19494,34020299554;19494,34020299554;0,0;0,0;0,0;0,0;0,0;0,0;0,0
bian philippi;1;8957,070957454149;8957,070957454149;0,0;0,0;0,0;0,0;0,0;0,0;0,0
bianca pinheiro;2;48719,78147652905;48719,78147652905;0,0;0,0;0,0;0,0;0,0;0,0;0,0
bianca reis;5;111317,3408319786;98078,73264677772;13238,60818520088;0,0;0,0;0,0;0,0;0,0;0,0
bichinhos de jardim;1;0,0;0,0;0,0;28352,342362599888;28352,342362599888;0,0;0,0;0,0;0,0
bill e mandy;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
bill scarpitti;1;11056,552090796618;11056,552090796618;0,0;0,0;0,0;0,0;0,0;0,0;0,0
binho productions comics;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
bismarcke art;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
blezzz;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
blockchainsupertrader.com;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
bloco narrativo;1;22825,046426893223;22825,046426893223;0,0;0,0;0,0;0,0;0,0;0,0;0,0
blog endereço disponível;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
blog os profanos;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
blood ties;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
bloodvessel;1;0,0;0,0;0,0;0,0;0,0;0,0;69,10718413506216;69,10718413506216;0,0
blue ghost;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
bolt studios;1;9450,79405380451;0,0;9450,79405380451;0,0;0,0;0,0;0,0;0,0;0,0
